	Geneid	log2(fc)	logCPM	pvalue	FDR
251	OTU654	1.61886547984935	9.28319330715333	1	1
252	OTU680	1.61886547984935	9.28319330715333	1	1
253	OTU689	1.61886547984935	9.28319330715333	1	1
254	OTU757	1.61886547984935	9.28319330715333	1	1
255	OTU763	1.61886547984935	9.28319330715333	1	1
256	OTU783	1.61886547984935	9.28319330715333	1	1
257	OTU798	1.61886547984935	9.28319330715333	1	1
258	OTU822	1.61886547984935	9.28319330715333	1	1
259	OTU851	1.61886547984935	9.28319330715333	1	1
260	OTU867	1.61886547984935	9.28319330715333	1	1
261	OTU868	1.61886547984935	9.28319330715333	1	1
262	OTU892	1.61886547984935	9.28319330715333	1	1
263	OTU915	1.61886547984935	9.28319330715333	1	1
264	OTU940	1.61886547984935	9.28319330715333	1	1
265	OTU953	1.61886547984935	9.28319330715333	1	1
266	OTU1000	1.61886547984935	9.28319330715333	1	1
267	OTU1002	1.61886547984935	9.28319330715333	1	1
268	OTU1065	1.61886547984935	9.28319330715333	1	1
269	OTU1066	1.61886547984935	9.28319330715333	1	1
270	OTU1071	1.61886547984935	9.28319330715333	1	1
271	OTU1090	1.61886547984935	9.28319330715333	1	1
272	OTU1110	1.61886547984935	9.28319330715333	1	1
273	OTU1112	1.61886547984935	9.28319330715333	1	1
274	OTU1119	1.61886547984935	9.28319330715333	1	1
275	OTU1127	1.61886547984935	9.28319330715333	1	1
276	OTU1199	1.61886547984935	9.28319330715333	1	1
277	OTU1221	1.61886547984935	9.28319330715333	1	1
278	OTU1358	1.61886547984935	9.28319330715333	1	1
279	OTU1369	1.61886547984935	9.28319330715333	1	1
280	OTU1375	1.61886547984935	9.28319330715333	1	1
281	OTU1475	1.61886547984935	9.28319330715333	1	1
282	OTU1476	1.61886547984935	9.28319330715333	1	1
283	OTU1492	1.61886547984935	9.28319330715333	1	1
284	OTU1543	1.61886547984935	9.28319330715333	1	1
285	OTU1670	1.61886547984935	9.28319330715333	1	1
286	OTU1686	1.61886547984935	9.28319330715333	1	1
287	OTU1722	1.61886547984935	9.28319330715333	1	1
288	OTU1727	1.61886547984935	9.28319330715333	1	1
289	OTU1734	1.61886547984935	9.28319330715333	1	1
290	OTU1749	1.61886547984935	9.28319330715333	1	1
291	OTU1791	1.61886547984935	9.28319330715333	1	1
292	OTU1849	1.61886547984935	9.28319330715333	1	1
293	OTU1960	1.61886547984935	9.28319330715333	1	1
294	OTU1999	1.61886547984935	9.28319330715333	1	1
295	OTU2010	1.61886547984935	9.28319330715333	1	1
296	OTU2018	1.61886547984935	9.28319330715333	1	1
297	OTU2028	1.61886547984935	9.28319330715333	1	1
298	OTU2042	1.61886547984935	9.28319330715333	1	1
299	OTU2064	1.61886547984935	9.28319330715333	1	1
300	OTU2066	1.61886547984935	9.28319330715333	1	1
301	OTU2096	1.61886547984935	9.28319330715333	1	1
302	OTU2105	1.61886547984935	9.28319330715333	1	1
303	OTU2167	1.61886547984935	9.28319330715333	1	1
304	OTU2286	1.61886547984935	9.28319330715333	1	1
305	OTU383	1.53604425993004	9.64987422766848	0.187805489181336	1
306	OTU2306	1.52885707941228	9.65066840138761	0.187805489181336	1
307	OTU76	1.46447734145567	9.73183687071299	0.1166671335225	1
308	OTU114	1.38847448063029	9.40291512600628	0.628092823113571	1
309	OTU720	1.38538395662356	9.3999363796991	0.628092823113571	1
310	OTU1739	1.38258938134845	9.39766462326987	0.628092823113571	1
311	OTU354	1.38020611083721	9.39473617309712	0.502074688796679	1
312	OTU603	1.37992521769337	9.39455982685022	0.502074688796679	1
313	OTU2302	1.37990306946826	9.39674706036434	1	1
314	OTU805	1.37873695890586	9.39743808322771	1	1
315	OTU896	1.37700546491635	9.39688394881505	1	1
316	OTU791	1.37610443403912	9.39554119713189	1	1
317	OTU320	1.37592975727785	9.39687952659023	1	1
318	OTU520	1.37575104972332	9.39323615774868	0.502074688796679	1
319	OTU407	1.37564926748528	9.3932930515055	0.502074688796679	1
320	OTU305	1.37455608202842	9.39611224760288	1	1
321	OTU378	1.37251894963206	9.39579309830903	1	1
322	OTU278	1.28527610460917	9.50289961970011	0.380154705189284	1
323	OTU183	1.28346031312903	9.49764053852842	0.628092823113571	1
324	OTU87	1.28179896232818	9.49711045087175	0.628092823113571	1
325	OTU131	1.24650002204114	9.59822386894442	0.459849100236376	1
326	OTU224	1.23656853103013	9.59369902603328	0.459849100236376	1
327	OTU50	1.14316773301302	9.93685033552403	0.437254866861932	1
328	OTU1857	1.11707049470243	10.0833779379702	0.377738261853333	1
329	OTU1517	1.01679954982859	10.2412136588653	0.231243951465035	1
330	OTU69	1.00482091581648	9.9016155888825	0.129824467025781	1
331	OTU117	1.00027261187257	10.1177582902622	0.282512091490168	1
332	OTU70	0.994473380293441	10.1017703656888	0.25508474445229	1
333	OTU75	0.95738488700622	9.89664035184643	0.591171518495532	1
334	OTU397	0.956387704055099	9.81258462727112	0.557962066459476	1
335	OTU132	0.942154673964992	9.72747981854256	0.515832351385966	1
336	OTU111	0.919257609477695	9.64497103513732	0.731017972992202	1
337	OTU123	0.914647140369341	9.63808955356556	0.459849100236376	1
338	OTU44	0.899121340855332	10.5393443086463	0.406935107462255	1
339	OTU171	0.868933335382232	9.54828472733217	0.691342342992215	1
340	OTU362	0.85852934848599	9.55033634234035	1	1
341	OTU790	0.844367858475	10.004745682154	0.349025479153853	1
342	OTU42	0.838931104588729	9.99882439180941	0.316599293927807	1
343	OTU187	0.802094622747682	9.45112018227314	0.628092823113571	1
344	OTU949	0.798867875395968	9.4513090259539	0.628092823113571	1
345	OTU1011	0.795469269859083	9.4446787923268	1	1
346	OTU61	0.761917921359582	10.8383509100484	0.136133922762762	1
347	OTU1909	0.744931008482015	10.4180798460628	0.351970372966524	1
348	OTU1412	0.655915011987262	10.7869878282866	0.2609191221401	1
349	OTU647	0.641434843387222	9.34163492410665	1	1
350	OTU179	0.640151587876631	9.68802354804528	1	1
351	OTU545	0.638739351286766	9.33852380328551	1	1
352	OTU482	0.636992046858589	9.33797047814584	1	1
353	OTU644	0.636992046858589	9.33797047814584	1	1
354	OTU205	0.636890264620545	9.3380277793549	1	1
355	OTU417	0.636890264620545	9.3380277793549	1	1
356	OTU495	0.636890264620545	9.3380277793549	1	1
357	OTU328	0.636265027650725	9.33994771866542	1	1
358	OTU512	0.635098917088321	9.3406416036764	1	1
359	OTU832	0.635098917088321	9.3406416036764	1	1
360	OTU477	0.634900686887838	9.33731871049589	1	1
361	OTU971	0.634743890871245	9.34085587414017	1	1
362	OTU268	0.634517723222549	9.33939395760394	1	1
363	OTU675	0.634513329980239	9.3371992263012	1	1
364	OTU716	0.634513329980239	9.3371992263012	1	1
365	OTU754	0.634513329980239	9.3371992263012	1	1
366	OTU1056	0.634513329980239	9.3371992263012	1	1
367	OTU423	0.634411547742195	9.33725650437693	1	1
368	OTU433	0.634411547742195	9.33725650437693	1	1
369	OTU1676	0.633351612660145	9.3400876211238	1	1
370	OTU502	0.632039006344199	9.33862211441831	1	1
371	OTU355	0.630905226472317	9.33964921850144	1	1
372	OTU318	0.630872895781795	9.33931547716801	1	1
373	OTU664	0.630872895781795	9.33931547716801	1	1
374	OTU740	0.630517869564719	9.33952958348207	1	1
375	OTU460	0.622202016154202	10.1430848309871	0.520577517398082	1
376	OTU105	0.560638338768306	9.59083314962878	0.691342342992215	1
377	OTU83	0.543094494242506	10.9310567353271	0.246538614142122	1
378	OTU85	0.453796627764119	10.4023177357753	0.716119984968902	1
379	OTU65	0.452994194917386	10.0948469613641	0.809867665629083	1
380	OTU222	0.424374582508167	9.72567852730207	1	1
381	OTU26	0.397618230398111	10.9078998594089	0.520665923123734	1
382	OTU307	0.391714178484204	9.50066583317595	1	1
383	OTU201	0.390213721779484	9.49787572756414	1	1
384	OTU234	0.387864659635156	9.49913267896686	1	1
385	OTU364	0.387534592405417	9.49161133511675	1	1
386	OTU370	0.386750347612623	9.49999540059266	1	1
387	OTU37	0.383318059745907	11.7101281626787	0.349209401127178	1
388	OTU126	0.371736466538691	10.3674290262666	0.716119984968902	1
389	OTU130	0.367422473872373	9.85735554874002	0.796393720673664	1
390	OTU218	0.359771138056339	9.85095024926252	0.77986158688221	1
391	OTU18	0.327432135331222	11.7679892175405	0.334710505950703	1
392	OTU363	0.300931449637254	9.6387014156541	1	1
393	OTU121	0.285827483995165	9.63913345155428	1	1
394	OTU122	0.278459229578289	10.3044408913106	1	1
395	OTU101	0.189277891705665	9.99794898997229	1	1
396	OTU145	0.180704992729773	10.1004310725445	0.999999999999999	1
397	OTU62	0.158298891332168	10.1965801347745	0.999999999999999	1
398	OTU95	0.0786068521388127	9.80674278961211	0.999999999999999	1
399	OTU296	0.0710817061390678	9.54058853838034	1	1
400	OTU137	0.0677940098543072	9.54408873983799	1	1
401	OTU2056	0.0658076806821741	9.39214036947475	1	1
402	OTU59	0.0638917480986752	11.1691242259783	1	1
403	OTU503	0.0631451215615696	9.39357287302254	1	1
404	OTU168	0.0612093891151084	9.54415861600932	1	1
405	OTU546	0.0605222717067851	9.39041819157284	1	1
406	OTU146	0.0597853371480286	9.54880687545639	1	1
407	OTU384	0.0563286341150342	9.39127863908504	1	1
408	OTU217	0.056296250400259	9.38909764841661	1	1
409	OTU1653	0.0526942126394929	9.39119818446191	1	1
410	OTU1209	0.0526034797473581	9.39505073750739	1	1
411	OTU906	0.0522412662815891	9.39146783057852	1	1
412	OTU324	0.0505302466246764	9.39633072020904	1	1
413	OTU175	0.0498893240471604	9.39282423504058	1	1
414	OTU391	0.0491365715425795	9.39556369433472	1	1
415	OTU759	0.0491365715425795	9.39556369433472	1	1
416	OTU463	0.0482055422193195	9.39422197371941	1	1
417	OTU492	0.0478181853117211	9.39410261245507	1	1
418	OTU12	0	9.22269749319739	1	1
419	OTU53	0	9.22269749319739	1	1
420	OTU74	0	9.22269749319739	1	1
421	OTU97	0	9.22269749319739	1	1
422	OTU102	0	9.22269749319739	1	1
