name	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_1668	k__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__Anaeromyxobacter	s__norank
OTU_1669	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__JG36-GS-52	f__norank	g__norank	s__norank
OTU_1670	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Frankiales	f__Sporichthyaceae	g__norank	s__norank
OTU_1671	k__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__Haliangium	s__norank
OTU_1672	k__Bacteria	p__unidentified_Bacteria	c__Oligoflexia	o__Oligoflexales	f__norank	g__norank	s__norank
OTU_1673	k__Bacteria	p__unidentified_Bacteria	c__Thermoleophilia	o__Gaiellales	f__norank	g__norank	s__norank
OTU_1674	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__PAUC26f	f__norank	g__norank	s__norank
OTU_1675	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Diplorickettsiales	f__Diplorickettsiaceae	g__Aquicella	s__norank
OTU_1676	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__norank	s__norank
OTU_1677	k__Bacteria	p__Planctomycetes	c__unidentified_Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Blastopirellula	s__norank
OTU_1678	k__Bacteria	p__Sumerlaeota	c__Sumerlaeia	o__Sumerlaeales	f__Sumerlaeaceae	g__Sumerlaea	s__norank
OTU_1679	k__Bacteria	p__Nitrospinota	c__P9X2b3D02	o__norank	f__norank	g__norank	s__norank
OTU_1680	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Tistrellales	f__Geminicoccaceae	g__Candidatus_Alysiosphaera	s__norank
OTU_1681	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Micrococcaceae	g__Nesterenkonia	s__Nesterenkonia_sp
OTU_1682	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1683	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1684	k__Bacteria	p__unidentified_Bacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__norank	g__norank	s__norank
OTU_1685	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__SC-I-84	g__norank	s__norank
OTU_1686	k__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__IMCC26256	f__norank	g__norank	s__norank
OTU_1687	k__Bacteria	p__MBNT15	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1688	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_12	f__norank	g__norank	s__norank
OTU_1689	k__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__norank	g__norank	s__norank
OTU_1690	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__AKIW659	f__norank	g__norank	s__norank
OTU_1691	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__A21b	g__norank	s__norank
OTU_1692	k__Bacteria	p__Firmicutes	c__Bacilli	o__Exiguobacterales	f__Exiguobacteraceae	g__Exiguobacterium	s__norank
OTU_1693	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Solibacterales	f__Solibacteraceae	g__Candidatus_Solibacter	s__norank
OTU_1694	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium_sensu_stricto_1	s__norank
OTU_1695	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Roseovarius	s__norank
OTU_1696	k__Bacteria	p__Candidatus_Woesebacteria	c__Microgenomatia	o__unidentified_Microgenomatia	f__unidentified_Microgenomatia	g__unidentified_Microgenomatia	s__norank
OTU_1697	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Bryobacterales	f__Bryobacteraceae	g__Bryobacter	s__norank
OTU_1698	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_paurosaccharolyticus
OTU_1699	k__Bacteria	p__unidentified_Bacteria	c__Thermoleophilia	o__Gaiellales	f__unidentified_Gaiellales	g__unidentified_Gaiellales	s__bacterium_Ellin6517
OTU_1700	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1701	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium]_eligens_group	s__norank
OTU_1702	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__PAUC26f	f__norank	g__norank	s__norank
OTU_1703	k__Bacteria	p__Firmicutes	c__Clostridia	o__unidentified_Clostridia	f__Hungateiclostridiaceae	g__Ruminiclostridium	s__norank
OTU_1704	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__JG36-GS-52	f__norank	g__norank	s__norank
OTU_1705	k__Bacteria	p__Firmicutes	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1706	k__Bacteria	p__unidentified_Bacteria	c__Acidimicrobiia	o__Microtrichales	f__Ilumatobacteraceae	g__norank	s__norank
OTU_1707	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__Butyricicoccus	s__norank
OTU_1708	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_UCG-014	f__norank	g__norank	s__norank
OTU_1709	k__Bacteria	p__Chloroflexi	c__TK10	o__norank	f__norank	g__norank	s__norank
OTU_1710	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__norank	s__norank
OTU_1711	k__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__bacterium_enrichment_culture_clone_Anammox_2
OTU_1712	k__Bacteria	p__Nitrospirota	c__Nitrospira	o__Nitrospirales	f__Nitrospiraceae	g__norank	s__norank
OTU_1713	k__Bacteria	p__Myxococcota	c__Polyangia	o__mle1-27	f__norank	g__norank	s__norank
OTU_1714	k__Bacteria	p__Myxococcota	c__Polyangia	o__norank	f__norank	g__norank	s__norank
OTU_1715	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Diplorickettsiales	f__Diplorickettsiaceae	g__Aquicella	s__norank
OTU_1716	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Ahniella	s__norank
OTU_1717	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Competibacterales	f__Competibacteraceae	g__Candidatus_Competibacter	s__norank
OTU_1718	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1719	k__Bacteria	p__Firmicutes	c__Clostridia	o__unidentified_Clostridia	f__Hungateiclostridiaceae	g__Saccharofermentans	s__norank
OTU_1720	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium_sensu_stricto_1	s__norank
OTU_1721	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__norank	g__norank	s__norank
OTU_1722	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__unidentified_Bacteria	f__unidentified_Bacteria	g__unidentified_Bacteria	s__delta_proteobacterium_WX81
OTU_1723	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__norank	s__norank
OTU_1724	k__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Thermomicrobiales	f__AKYG1722	g__norank	s__norank
OTU_1725	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__A21b	g__norank	s__norank
OTU_1726	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__norank	f__norank	g__norank	s__norank
OTU_1727	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Solibacterales	f__Solibacteraceae	g__Candidatus_Solibacter	s__norank
OTU_1728	k__Bacteria	p__unidentified_Bacteria	c__Alphaproteobacteria	o__Micavibrionales	f__Micavibrionaceae	g__norank	s__norank
OTU_1729	k__Bacteria	p__Candidatus_Woesebacteria	c__Microgenomatia	o__norank	f__norank	g__norank	s__norank
OTU_1730	k__Bacteria	p__Firmicutes	c__Bacilli	o__norank	f__norank	g__norank	s__norank
OTU_1731	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Pirellulales	f__Pirellulaceae	g__norank	s__norank
OTU_1732	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Methylophilaceae	g__Methylotenera	s__norank
OTU_1733	k__Bacteria	p__Entotheonellaeota	c__Entotheonellia	o__Entotheonellales	f__Entotheonellaceae	g__norank	s__norank
OTU_1734	k__Bacteria	p__unidentified_Bacteria	c__Acidobacteriae	o__Acidobacteriales	f__norank	g__norank	s__norank
OTU_1735	k__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__Haliangium	s__norank
OTU_1736	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Dongiales	f__Dongiaceae	g__Dongia	s__norank
OTU_1737	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1738	k__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__11-24	f__norank	g__norank	s__norank
OTU_1739	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__norank	s__norank
OTU_1740	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1741	k__Bacteria	p__Chloroflexi	c__JG30-KF-CM66	o__norank	f__norank	g__norank	s__norank
OTU_1742	k__Bacteria	p__Gemmatimonadetes	c__unidentified_Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__norank
OTU_1743	k__Bacteria	p__Chloroflexi	c__JG30-KF-CM66	o__norank	f__norank	g__norank	s__norank
OTU_1744	k__Bacteria	p__unidentified_Bacteria	c__Vicinamibacteria	o__Vicinamibacterales	f__norank	g__norank	s__norank
OTU_1745	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__norank	s__norank
OTU_1746	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1747	k__Bacteria	p__Chloroflexi	c__Ktedonobacteria	o__Ktedonobacterales	f__Ktedonobacteraceae	g__HSB_OF53-F07	s__norank
OTU_1748	k__Bacteria	p__unidentified_Bacteria	c__Chloroflexia	o__Chloroflexales	f__Roseiflexaceae	g__norank	s__norank
OTU_1749	k__Bacteria	p__Berkelbacteria	c__unidentified_Berkelbacteria	o__unidentified_Berkelbacteria	f__unidentified_Berkelbacteria	g__unidentified_Berkelbacteria	s__Berkelbacteria_bacterium_GW2011_GWE1_39_12
OTU_1750	k__Bacteria	p__Firmicutes	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1751	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	s__norank
OTU_1752	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__norank	f__norank	g__norank	s__norank
OTU_1753	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Niastella	s__norank
OTU_1754	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Gemmatimonadales	f__Gemmatimonadaceae	g__norank	s__norank
OTU_1755	k__Bacteria	p__MBNT15	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1756	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__norank
OTU_1757	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__[Eubacterium]_nodatum_group	s__Ihubacter_massiliensis
OTU_1758	k__Bacteria	p__Planctomycetes	c__unidentified_Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__norank
OTU_1759	k__Bacteria	p__unidentified_Bacteria	c__Clostridia	o__norank	f__norank	g__norank	s__norank
OTU_1760	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__PAUC26f	f__norank	g__norank	s__norank
OTU_1761	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1762	k__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__norank	s__norank
OTU_1763	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Coxiellales	f__Coxiellaceae	g__Coxiella	s__norank
OTU_1764	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__AKYH767	g__unidentified_AKYH767	s__Bacteroidetes_bacterium_OLB10
OTU_1765	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Gemmatimonadales	f__Gemmatimonadaceae	g__norank	s__norank
OTU_1766	k__Bacteria	p__Desulfobacterota	c__Desulfuromonadia	o__unidentified_Desulfuromonadia	f__Desulfuromonadaceae	g__norank	s__norank
OTU_1767	k__Bacteria	p__Desulfobacterota	c__Desulfuromonadia	o__norank	f__norank	g__norank	s__norank
OTU_1768	k__Bacteria	p__unidentified_Bacteria	c__Acidobacteriae	o__Acidobacteriales	f__norank	g__norank	s__norank
OTU_1769	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Micrococcaceae	g__norank	s__norank
OTU_1770	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__norank	f__norank	g__norank	s__norank
OTU_1771	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__norank	s__norank
OTU_1772	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__norank
OTU_1773	k__Bacteria	p__unidentified_Bacteria	c__Cyanobacteriia	o__Synechococcales	f__Synechococcaceae	g__norank	s__norank
OTU_1774	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium_sensu_stricto_1	s__Clostridium_sp_CL-2
OTU_1775	k__Bacteria	p__Latescibacterota	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1776	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1777	k__Bacteria	p__unidentified_Bacteria	c__Acidobacteriae	o__Acidobacteriales	f__norank	g__norank	s__norank
OTU_1778	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Tistrellales	f__Geminicoccaceae	g__Candidatus_Alysiosphaera	s__norank
OTU_1779	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__norank	f__norank	g__norank	s__norank
OTU_1780	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1781	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Sporichthyaceae	g__norank	s__norank
OTU_1782	k__Bacteria	p__Planctomycetes	c__unidentified_Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pir4_lineage	s__norank
OTU_1783	k__Bacteria	p__unidentified_Bacteria	c__Thermoleophilia	o__Gaiellales	f__unidentified_Gaiellales	g__unidentified_Gaiellales	s__Gaiella_sp_EBR4-RS1
OTU_1784	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1785	k__Bacteria	p__Chloroflexi	c__JG30-KF-CM66	o__norank	f__norank	g__norank	s__norank
OTU_1786	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__Aeromonas	s__norank
OTU_1787	k__Bacteria	p__unidentified_Bacteria	c__Vicinamibacteria	o__Vicinamibacterales	f__norank	g__norank	s__norank
OTU_1788	k__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Solirubrobacter	s__norank
OTU_1789	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__unidentified_Gammaproteobacteria	f__unidentified_Gammaproteobacteria	g__norank	s__norank
OTU_1790	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1791	k__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__norank	f__norank	g__norank	s__norank
OTU_1792	k__Bacteria	p__Desulfobacterota	c__Desulfobaccia	o__Desulfobaccales	f__Desulfobaccaceae	g__Desulfobacca	s__norank
OTU_1793	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__norank	s__norank
OTU_1794	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__Aeromonas	s__norank
OTU_1795	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1796	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__norank	s__norank
OTU_1797	k__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__norank	g__norank	s__norank
OTU_1798	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__norank	f__norank	g__norank	s__norank
OTU_1799	k__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__Haliangium	s__norank
OTU_1800	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Flavisolibacter	s__norank
OTU_1801	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_15	f__norank	g__norank	s__norank
OTU_1802	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__norank	g__norank	s__norank
OTU_1803	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__RBG-13-54-9	f__norank	g__norank	s__norank
OTU_1804	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_paurosaccharolyticus
OTU_1805	k__Bacteria	p__Firmicutes	c__Bacilli	o__RF39	f__norank	g__norank	s__norank
OTU_1806	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__CCD24	f__norank	g__norank	s__norank
OTU_1807	k__Bacteria	p__Latescibacterota	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1808	k__Bacteria	p__unidentified_Bacteria	c__Alphaproteobacteria	o__Micropepsales	f__Micropepsaceae	g__norank	s__norank
OTU_1809	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1810	k__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Subgroup_17	f__norank	g__norank	s__norank
OTU_1811	k__Bacteria	p__Desulfobacterota	c__Syntrophorhabdia	o__Syntrophorhabdales	f__Syntrophorhabdaceae	g__Syntrophorhabdus	s__norank
OTU_1812	k__Bacteria	p__Firmicutes	c__Bacilli	o__norank	f__norank	g__norank	s__norank
OTU_1813	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Gemmatales	f__Gemmataceae	g__norank	s__norank
OTU_1814	k__Bacteria	p__Firmicutes	c__Clostridia	o__norank	f__norank	g__norank	s__norank
OTU_1815	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Pirellulales	f__Pirellulaceae	g__norank	s__norank
OTU_1816	k__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__norank	f__norank	g__norank	s__norank
OTU_1817	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1818	k__Bacteria	p__Actinobacteriota	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1819	k__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__Pajaroellobacter	s__norank
OTU_1820	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1821	k__Bacteria	p__Latescibacterota	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1822	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-002	s__norank
OTU_1823	k__Bacteria	p__unidentified_Bacteria	c__Ktedonobacteria	o__Ktedonobacterales	f__Ktedonobacteraceae	g__norank	s__norank
OTU_1824	k__Bacteria	p__unidentified_Bacteria	c__Acidimicrobiia	o__norank	f__norank	g__norank	s__norank
OTU_1825	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1826	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_UCG-001	s__norank
OTU_1827	k__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__P3OB-42	s__norank
OTU_1828	k__Bacteria	p__unidentified_Bacteria	c__Vicinamibacteria	o__Vicinamibacterales	f__norank	g__norank	s__norank
OTU_1829	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_UCG-014	f__norank	g__norank	s__norank
OTU_1830	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1831	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1832	k__Bacteria	p__Myxococcota	c__Polyangia	o__Nannocystales	f__Nannocystaceae	g__norank	s__norank
OTU_1833	k__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__norank	s__norank
OTU_1834	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_paurosaccharolyticus
OTU_1835	k__Bacteria	p__Planctomycetes	c__unidentified_Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__norank
OTU_1836	k__Bacteria	p__Firmicutes	c__Clostridia	o__norank	f__norank	g__norank	s__norank
OTU_1837	k__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Tepidisphaerales	f__WD2101_soil_group	g__norank	s__norank
OTU_1838	k__Bacteria	p__Actinobacteriota	c__MB-A2-108	o__norank	f__norank	g__norank	s__norank
OTU_1839	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Pirellulales	f__Pirellulaceae	g__norank	s__norank
OTU_1840	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Amaricoccus	s__norank
OTU_1841	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1842	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus_thermolactis
OTU_1843	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__norank	s__norank
OTU_1844	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__norank	g__norank	s__norank
OTU_1845	k__Bacteria	p__Actinobacteriota	c__MB-A2-108	o__norank	f__norank	g__norank	s__norank
OTU_1846	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Candidatus_Udaeobacter	s__norank
OTU_1847	k__Bacteria	p__unidentified_Bacteria	c__Babeliae	o__Babeliales	f__Vermiphilaceae	g__norank	s__norank
OTU_1848	k__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__Gaiella	s__norank
OTU_1849	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1850	k__Bacteria	p__Latescibacterota	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1851	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Papillibacter	s__norank
OTU_1852	k__Bacteria	p__Firmicutes	c__Clostridia	o__norank	f__norank	g__norank	s__norank
OTU_1853	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Defluviicoccales	f__Defluviicoccaceae	g__Defluviicoccus	s__norank
OTU_1854	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1855	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__Erysipelatoclostridium	s__norank
OTU_1856	k__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__PHOS-HE36	g__norank	s__norank
OTU_1857	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__unidentified_Rhizobiales	g__Phreatobacter	s__norank
OTU_1858	k__norank	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1859	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__norank	f__norank	g__norank	s__norank
OTU_1860	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__norank	s__norank
OTU_1861	k__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__OPB41	f__norank	g__norank	s__norank
OTU_1862	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__norank	f__norank	g__norank	s__norank
OTU_1863	k__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__Haliangium	s__norank
OTU_1864	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Paludicola	s__norank
OTU_1865	k__Bacteria	p__Latescibacterota	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1866	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_UCG-014	f__norank	g__norank	s__norank
OTU_1867	k__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__norank	s__norank
OTU_1868	k__Bacteria	p__unidentified_Bacteria	c__Thermoleophilia	o__Gaiellales	f__unidentified_Gaiellales	g__unidentified_Gaiellales	s__norank
OTU_1869	k__Bacteria	p__Acidobacteriota	c__Subgroup_18	o__norank	f__norank	g__norank	s__norank
OTU_1870	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1871	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_2	f__norank	g__norank	s__norank
OTU_1872	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__A2	s__norank
OTU_1873	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU_1874	k__Bacteria	p__unidentified_Bacteria	c__Clostridia	o__norank	f__norank	g__norank	s__norank
OTU_1875	k__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__RB41	s__norank
OTU_1876	k__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__norank	f__norank	g__norank	s__norank
OTU_1877	k__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__unidentified_Chloroplast	g__unidentified_Chloroplast	s__Epipyxis_sp_PR26KG
OTU_1878	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__unidentified_Gammaproteobacteria	f__unidentified_Gammaproteobacteria	g__Acidibacter	s__norank
OTU_1879	k__Bacteria	p__Firmicutes	c__Limnochordia	o__unidentified_Limnochordia	f__unidentified_Limnochordia	g__Hydrogenispora	s__norank
OTU_1880	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	g__norank	s__norank
