	Geneid	log2(fc)	logCPM	pvalue	FDR
230	OTU410	2.01845227524922	9.45780961341227	0.502074688796679	1
231	OTU1527	2.01600616376708	9.45678228312444	0.502074688796679	1
232	OTU515	2.01362715371786	9.45580843409011	0.502074688796679	1
233	OTU530	2.01362715371786	9.45580843409011	0.502074688796679	1
234	OTU686	2.01362715371786	9.45580843409011	0.502074688796679	1
235	OTU113	2.01356404539999	9.45575559499792	0.502074688796679	1
236	OTU184	2.01356404539999	9.45575559499792	0.502074688796679	1
237	OTU588	2.01356404539999	9.45575559499792	0.502074688796679	1
238	OTU604	2.01356404539999	9.45575559499792	0.502074688796679	1
239	OTU1042	2.01356404539999	9.45575559499792	0.502074688796679	1
240	OTU1176	2.01356404539999	9.45575559499792	0.502074688796679	1
241	OTU1448	2.01356404539999	9.45575559499792	0.502074688796679	1
242	OTU325	2.01118887837587	9.45478233205228	0.502074688796679	1
243	OTU196	2.00881740986215	9.45380960329399	0.502074688796679	1
244	OTU1939	2.00881740986215	9.45380960329399	0.502074688796679	1
245	OTU498	2.00781905014039	9.45340731500732	0.502074688796679	1
246	OTU186	2.00682133626405	9.45300511306648	0.502074688796679	1
247	OTU277	2.00682133626405	9.45300511306648	0.502074688796679	1
248	OTU319	2.00682133626405	9.45300511306648	0.502074688796679	1
249	OTU393	2.00682133626405	9.45300511306648	0.502074688796679	1
250	OTU441	2.00682133626405	9.45300511306648	0.502074688796679	1
251	OTU566	2.00682133626405	9.45300511306648	0.502074688796679	1
252	OTU568	2.00682133626405	9.45300511306648	0.502074688796679	1
253	OTU613	2.00682133626405	9.45300511306648	0.502074688796679	1
254	OTU837	2.00682133626405	9.45300511306648	0.502074688796679	1
255	OTU1600	2.00682133626405	9.45300511306648	0.502074688796679	1
256	OTU1676	1.69396666610838	9.61692449539071	0.224560886287818	1
257	OTU1352	1.6918928619039	9.61407323246241	0.380154705189284	1
258	OTU628	1.35786742380821	9.85334438215062	0.237128082438128	1
259	OTU1400	1.34957797031803	9.56732165615151	0.628092823113571	1
260	OTU318	1.34435675329024	9.56512194943168	0.628092823113571	1
261	OTU353	1.34434788580044	9.56287390961596	0.628092823113571	1
262	OTU248	1.34194507619932	9.56409180920847	0.628092823113571	1
263	OTU421	1.34072446754433	9.56164953856232	0.628092823113571	1
264	OTU114	1.3362581453211	9.56175914230147	0.628092823113571	1
265	OTU327	1.33587528317332	9.39971177636059	1	1
266	OTU340	1.33587528317332	9.39971177636059	1	1
267	OTU508	1.33587528317332	9.39971177636059	1	1
268	OTU617	1.33587528317332	9.39971177636059	1	1
269	OTU850	1.33587528317332	9.39971177636059	1	1
270	OTU1239	1.33587528317332	9.39971177636059	1	1
271	OTU1297	1.33587528317332	9.39971177636059	1	1
272	OTU174	1.33528450332658	9.39945986345786	1	1
273	OTU448	1.33528450332658	9.39945986345786	1	1
274	OTU563	1.33528450332658	9.39945986345786	1	1
275	OTU893	1.33528450332658	9.39945986345786	1	1
276	OTU1022	1.33528450332658	9.39945986345786	1	1
277	OTU1238	1.33528450332658	9.39945986345786	1	1
278	OTU1382	1.33528450332658	9.39945986345786	1	1
279	OTU1759	1.33528450332658	9.39945986345786	1	1
280	OTU286	1.33516458083057	9.39940893757021	1	1
281	OTU334	1.33516458083057	9.39940893757021	1	1
282	OTU339	1.33516458083057	9.39940893757021	1	1
283	OTU398	1.33516458083057	9.39940893757021	1	1
284	OTU418	1.33516458083057	9.39940893757021	1	1
285	OTU431	1.33516458083057	9.39940893757021	1	1
286	OTU459	1.33516458083057	9.39940893757021	1	1
287	OTU465	1.33516458083057	9.39940893757021	1	1
288	OTU525	1.33516458083057	9.39940893757021	1	1
289	OTU548	1.33516458083057	9.39940893757021	1	1
290	OTU573	1.33516458083057	9.39940893757021	1	1
291	OTU582	1.33516458083057	9.39940893757021	1	1
292	OTU592	1.33516458083057	9.39940893757021	1	1
293	OTU600	1.33516458083057	9.39940893757021	1	1
294	OTU654	1.33516458083057	9.39940893757021	1	1
295	OTU671	1.33516458083057	9.39940893757021	1	1
296	OTU784	1.33516458083057	9.39940893757021	1	1
297	OTU813	1.33516458083057	9.39940893757021	1	1
298	OTU836	1.33516458083057	9.39940893757021	1	1
299	OTU849	1.33516458083057	9.39940893757021	1	1
300	OTU954	1.33516458083057	9.39940893757021	1	1
301	OTU960	1.33516458083057	9.39940893757021	1	1
302	OTU1104	1.33516458083057	9.39940893757021	1	1
303	OTU1195	1.33516458083057	9.39940893757021	1	1
304	OTU1298	1.33516458083057	9.39940893757021	1	1
305	OTU1434	1.33516458083057	9.39940893757021	1	1
306	OTU1604	1.33516458083057	9.39940893757021	1	1
307	OTU1800	1.33516458083057	9.39940893757021	1	1
308	OTU1911	1.33516458083057	9.39940893757021	1	1
309	OTU2016	1.33516458083057	9.39940893757021	1	1
310	OTU2029	1.33516458083057	9.39940893757021	1	1
311	OTU2304	1.33516458083057	9.39940893757021	1	1
312	OTU261	1.33270623195586	9.39838030594569	1	1
313	OTU326	1.33270623195586	9.39838030594569	1	1
314	OTU348	1.33270623195586	9.39838030594569	1	1
315	OTU357	1.33270623195586	9.39838030594569	1	1
316	OTU392	1.33270623195586	9.39838030594569	1	1
317	OTU408	1.33270623195586	9.39838030594569	1	1
318	OTU415	1.33270623195586	9.39838030594569	1	1
319	OTU461	1.33270623195586	9.39838030594569	1	1
320	OTU475	1.33270623195586	9.39838030594569	1	1
321	OTU557	1.33270623195586	9.39838030594569	1	1
322	OTU561	1.33270623195586	9.39838030594569	1	1
323	OTU567	1.33270623195586	9.39838030594569	1	1
324	OTU596	1.33270623195586	9.39838030594569	1	1
325	OTU623	1.33270623195586	9.39838030594569	1	1
326	OTU645	1.33270623195586	9.39838030594569	1	1
327	OTU662	1.33270623195586	9.39838030594569	1	1
328	OTU685	1.33270623195586	9.39838030594569	1	1
329	OTU735	1.33270623195586	9.39838030594569	1	1
330	OTU742	1.33270623195586	9.39838030594569	1	1
331	OTU788	1.33270623195586	9.39838030594569	1	1
332	OTU870	1.33270623195586	9.39838030594569	1	1
333	OTU963	1.33270623195586	9.39838030594569	1	1
334	OTU1059	1.33270623195586	9.39838030594569	1	1
335	OTU1110	1.33270623195586	9.39838030594569	1	1
336	OTU1141	1.33270623195586	9.39838030594569	1	1
337	OTU1263	1.33270623195586	9.39838030594569	1	1
338	OTU1317	1.33270623195586	9.39838030594569	1	1
339	OTU1661	1.33270623195586	9.39838030594569	1	1
340	OTU1766	1.33270623195586	9.39838030594569	1	1
341	OTU1971	1.33270623195586	9.39838030594569	1	1
342	OTU2013	1.33270623195586	9.39838030594569	1	1
343	OTU2199	1.33270623195586	9.39838030594569	1	1
344	OTU321	1.33030749398108	9.39740397078954	1	1
345	OTU345	1.33030749398108	9.39740397078954	1	1
346	OTU387	1.33030749398108	9.39740397078954	1	1
347	OTU424	1.33030749398108	9.39740397078954	1	1
348	OTU443	1.33030749398108	9.39740397078954	1	1
349	OTU585	1.33030749398108	9.39740397078954	1	1
350	OTU710	1.33030749398108	9.39740397078954	1	1
351	OTU764	1.33030749398108	9.39740397078954	1	1
352	OTU880	1.33030749398108	9.39740397078954	1	1
353	OTU904	1.33030749398108	9.39740397078954	1	1
354	OTU936	1.33030749398108	9.39740397078954	1	1
355	OTU1171	1.33030749398108	9.39740397078954	1	1
356	OTU1266	1.33030749398108	9.39740397078954	1	1
357	OTU1340	1.33030749398108	9.39740397078954	1	1
358	OTU1424	1.33030749398108	9.39740397078954	1	1
359	OTU1526	1.33030749398108	9.39740397078954	1	1
360	OTU2014	1.33030749398108	9.39740397078954	1	1
361	OTU148	1.32929536923445	9.39699984713763	1	1
362	OTU257	1.32929536923445	9.39699984713763	1	1
363	OTU405	1.32929536923445	9.39699984713763	1	1
364	OTU478	1.32929536923445	9.39699984713763	1	1
365	OTU522	1.32929536923445	9.39699984713763	1	1
366	OTU524	1.32929536923445	9.39699984713763	1	1
367	OTU534	1.32929536923445	9.39699984713763	1	1
368	OTU554	1.32929536923445	9.39699984713763	1	1
369	OTU705	1.32929536923445	9.39699984713763	1	1
370	OTU862	1.32929536923445	9.39699984713763	1	1
371	OTU1005	1.32929536923445	9.39699984713763	1	1
372	OTU1036	1.32929536923445	9.39699984713763	1	1
373	OTU1058	1.32929536923445	9.39699984713763	1	1
374	OTU1076	1.32929536923445	9.39699984713763	1	1
375	OTU1087	1.32929536923445	9.39699984713763	1	1
376	OTU1254	1.32929536923445	9.39699984713763	1	1
377	OTU1286	1.32929536923445	9.39699984713763	1	1
378	OTU110	1.09379725698506	10.1054124989456	0.225043006230735	1
379	OTU92	1.0658320526167	9.65812531114532	0.380154705189284	1
380	OTU207	0.892967764515947	9.50950616280639	1	1
381	OTU990	0.886904910957803	9.51269116280309	1	1
382	OTU378	0.883648350036522	9.50967882817894	1	1
383	OTU2302	0.883301779602837	9.50976668063243	1	1
384	OTU268	0.882363376711119	9.50941971689255	1	1
385	OTU95	0.878469743713772	10.2216312208836	0.208134254283435	1
386	OTU1739	0.877556784343235	9.50742771026901	1	1
387	OTU720	0.876842532582703	9.50688584730387	1	1
388	OTU1209	0.726137078704321	9.61613333033446	0.691342342992215	1
